global_step,acceptance_step,task_id,prompt_idx,sample_idx,reward,num_calls,timeout,done,finish_reason,classes
43,43,task_002103_0c55c27f,6,212,1.0,24,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002103_0c55c27f,6,213,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002103_0c55c27f,6,214,1.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002103_0c55c27f,6,215,1.0,21,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002103_0c55c27f,6,216,1.0,34,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002103_0c55c27f,6,217,1.0,34,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002103_0c55c27f,6,218,1.0,26,0,1,stop,BASELINE:failure_text;SUSPECT:exit0_with_failure_in_same_call
43,43,task_002103_0c55c27f,6,219,1.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002103_0c55c27f,6,220,1.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002103_0c55c27f,6,221,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002103_0c55c27f,6,222,1.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002103_0c55c27f,6,223,1.0,29,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,224,1.0,8,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,225,1.0,7,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,226,1.0,7,0,1,stop,
43,43,task_002044_b5aed6ea,7,227,1.0,10,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,228,0.0,6,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,229,1.0,6,0,1,stop,
43,43,task_002044_b5aed6ea,7,230,1.0,8,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,231,1.0,8,0,1,stop,
43,43,task_002044_b5aed6ea,7,232,1.0,5,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,233,1.0,6,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,234,1.0,10,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,235,1.0,8,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,236,1.0,8,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,237,1.0,8,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,238,1.0,7,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,239,1.0,7,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,240,1.0,7,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,241,1.0,9,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,242,1.0,9,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,243,1.0,6,0,1,stop,
43,43,task_002044_b5aed6ea,7,244,1.0,8,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,245,1.0,9,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,246,1.0,7,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,247,1.0,8,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,248,1.0,5,0,1,stop,
43,43,task_002044_b5aed6ea,7,249,0.0,7,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,250,1.0,7,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,251,1.0,9,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,252,1.0,7,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,253,1.0,8,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,254,1.0,10,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
43,43,task_002044_b5aed6ea,7,255,1.0,6,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003251_64ccb9d1,0,0,1.0,11,0,1,stop,
44,44,task_003251_64ccb9d1,0,1,1.0,11,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003251_64ccb9d1,0,2,1.0,11,0,1,stop,
44,44,task_003251_64ccb9d1,0,3,1.0,13,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003251_64ccb9d1,0,4,1.0,11,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003251_64ccb9d1,0,5,1.0,12,0,1,stop,BASELINE:failure_text
44,44,task_003251_64ccb9d1,0,6,1.0,11,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003251_64ccb9d1,0,7,1.0,8,0,1,stop,
44,44,task_003251_64ccb9d1,0,8,1.0,14,0,1,stop,
44,44,task_003251_64ccb9d1,0,9,1.0,10,0,1,stop,
44,44,task_003251_64ccb9d1,0,10,1.0,11,0,1,stop,
44,44,task_003251_64ccb9d1,0,11,1.0,16,0,1,stop,BASELINE:failure_text
44,44,task_003251_64ccb9d1,0,12,1.0,12,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003251_64ccb9d1,0,13,0.0,2,1,1,stop,INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_003251_64ccb9d1,0,14,1.0,19,0,1,stop,BASELINE:failure_text
44,44,task_003251_64ccb9d1,0,15,0.0,2,1,1,stop,INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_003251_64ccb9d1,0,16,1.0,9,0,1,stop,
44,44,task_003251_64ccb9d1,0,17,1.0,14,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003251_64ccb9d1,0,18,1.0,9,0,1,stop,
44,44,task_003251_64ccb9d1,0,19,1.0,9,0,1,stop,
44,44,task_003251_64ccb9d1,0,20,1.0,11,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003251_64ccb9d1,0,21,1.0,9,0,1,stop,
44,44,task_003251_64ccb9d1,0,22,1.0,9,0,1,stop,
44,44,task_003251_64ccb9d1,0,23,1.0,10,0,1,stop,
44,44,task_003251_64ccb9d1,0,24,1.0,9,0,1,stop,
44,44,task_003251_64ccb9d1,0,25,1.0,11,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003251_64ccb9d1,0,26,1.0,12,0,1,stop,BASELINE:failure_text
44,44,task_003251_64ccb9d1,0,27,0.0,11,0,1,stop,BASELINE:failure_text
44,44,task_003251_64ccb9d1,0,28,1.0,16,0,1,stop,
44,44,task_003251_64ccb9d1,0,29,1.0,10,0,1,stop,
44,44,task_003251_64ccb9d1,0,30,0.0,2,1,1,stop,INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_003251_64ccb9d1,0,31,1.0,13,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,32,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,33,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,34,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,35,1.0,56,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,36,1.0,64,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,37,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,38,1.0,57,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,39,0.0,62,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,40,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,41,1.0,51,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,42,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,43,0.0,59,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,44,1.0,54,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,45,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,46,1.0,49,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,47,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,48,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,49,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
44,44,task_008854_157297de,1,50,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,51,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,52,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,53,1.0,60,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,54,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
44,44,task_008854_157297de,1,55,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,56,1.0,55,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,57,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,58,1.0,64,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,59,1.0,62,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,60,0.0,55,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_008854_157297de,1,61,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,62,1.0,58,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_008854_157297de,1,63,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,64,1.0,21,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,65,1.0,44,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,66,1.0,39,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,67,1.0,32,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,68,1.0,38,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,69,1.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,70,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,71,1.0,39,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,72,1.0,27,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,73,1.0,35,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,74,1.0,29,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,75,1.0,39,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,76,1.0,19,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,77,1.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
44,44,task_003393_c03baf65,2,78,1.0,20,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,79,1.0,40,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,80,1.0,29,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,81,1.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,82,1.0,45,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,83,1.0,38,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,84,1.0,33,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,85,1.0,28,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,86,1.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,87,1.0,39,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
44,44,task_003393_c03baf65,2,88,0.0,25,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,89,1.0,49,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
44,44,task_003393_c03baf65,2,90,1.0,45,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,91,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,92,1.0,21,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,93,1.0,58,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,94,1.0,30,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_003393_c03baf65,2,95,1.0,47,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
44,44,task_001978_47ef94b6,3,96,1.0,34,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,97,1.0,61,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,98,1.0,46,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,99,1.0,64,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,100,1.0,44,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,101,1.0,44,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,102,1.0,49,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,103,1.0,57,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,104,1.0,45,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,105,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,106,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,107,1.0,39,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,108,1.0,55,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,109,1.0,54,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,110,1.0,43,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,111,1.0,49,0,1,stop,BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,112,1.0,50,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,113,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,114,1.0,46,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,115,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,116,1.0,30,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,117,1.0,61,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,118,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,119,1.0,52,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,120,1.0,47,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,121,1.0,63,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,122,1.0,37,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,123,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,124,1.0,38,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,125,1.0,63,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,126,1.0,53,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001978_47ef94b6,3,127,1.0,52,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001485_6f942e75,4,128,1.0,11,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,129,0.0,9,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_001485_6f942e75,4,130,1.0,15,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,131,1.0,12,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,132,1.0,16,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,133,1.0,15,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,134,1.0,16,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,135,1.0,13,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,136,1.0,14,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,137,1.0,15,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,138,1.0,12,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,139,0.0,14,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_001485_6f942e75,4,140,1.0,14,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001485_6f942e75,4,141,0.0,8,1,1,stop,BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_001485_6f942e75,4,142,1.0,16,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,143,1.0,15,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,144,0.0,12,1,1,stop,BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_001485_6f942e75,4,145,0.0,7,1,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_001485_6f942e75,4,146,1.0,11,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,147,1.0,18,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,148,1.0,12,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,149,1.0,14,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001485_6f942e75,4,150,0.0,10,1,1,stop,BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_001485_6f942e75,4,151,1.0,13,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,152,1.0,15,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,153,1.0,16,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,154,1.0,13,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,155,1.0,17,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_001485_6f942e75,4,156,1.0,17,0,1,stop,BASELINE:failure_text
44,44,task_001485_6f942e75,4,157,0.0,9,1,1,stop,BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_001485_6f942e75,4,158,0.0,7,1,1,stop,BASELINE:nonzero_exit;INFRA:marked_timeout;TEXTUAL:tool_call_timeout_textual
44,44,task_001485_6f942e75,4,159,1.0,13,0,1,stop,BASELINE:failure_text
44,44,task_002817_855e906d,5,160,1.0,11,0,1,stop,
44,44,task_002817_855e906d,5,161,1.0,56,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,162,1.0,19,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,163,1.0,18,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,164,1.0,12,0,1,stop,
44,44,task_002817_855e906d,5,165,1.0,15,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,166,1.0,10,0,1,stop,
44,44,task_002817_855e906d,5,167,1.0,11,0,1,stop,
44,44,task_002817_855e906d,5,168,1.0,14,0,1,stop,BASELINE:failure_text
44,44,task_002817_855e906d,5,169,1.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,170,0.0,12,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,171,1.0,19,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,172,1.0,30,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,173,1.0,12,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,174,1.0,13,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,175,1.0,14,0,1,stop,
44,44,task_002817_855e906d,5,176,1.0,13,0,1,stop,
44,44,task_002817_855e906d,5,177,0.0,64,0,0,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,178,1.0,16,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,179,1.0,11,0,1,stop,
44,44,task_002817_855e906d,5,180,1.0,15,0,1,stop,BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,181,0.0,21,0,1,stop,BASELINE:failure_text
44,44,task_002817_855e906d,5,182,1.0,22,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,183,1.0,13,0,1,stop,
44,44,task_002817_855e906d,5,184,1.0,15,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,185,1.0,11,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,186,1.0,18,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,187,1.0,19,0,1,stop,
44,44,task_002817_855e906d,5,188,1.0,12,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,189,1.0,30,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,190,1.0,10,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002817_855e906d,5,191,1.0,19,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,192,1.0,54,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,193,1.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,194,1.0,40,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,195,0.0,36,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,196,0.0,39,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,197,1.0,31,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,198,1.0,29,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,199,0.0,15,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:sandbox_oom
44,44,task_002426_3387a32e,6,200,0.0,47,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,201,1.0,55,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,202,0.0,14,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:sandbox_oom
44,44,task_002426_3387a32e,6,203,0.0,32,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
44,44,task_002426_3387a32e,6,204,0.0,12,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;INFRA:sandbox_oom
44,44,task_002426_3387a32e,6,205,1.0,49,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,206,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
44,44,task_002426_3387a32e,6,207,1.0,41,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit;SUSPECT:exit0_with_failure_in_same_call
44,44,task_002426_3387a32e,6,208,0.0,32,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
44,44,task_002426_3387a32e,6,209,1.0,53,0,1,stop,BASELINE:failure_text;BASELINE:nonzero_exit
